file,status,part_type,confidence,confidence_source,rule_version,graph2d_label,graph2d_confidence,graph2d_temperature,graph2d_temperature_source,graph2d_is_drawing_type,graph2d_ensemble_enabled,graph2d_ensemble_size,graph2d_voting,filename_label,filename_confidence,filename_match_type,filename_extracted_name,hybrid_label,hybrid_confidence,hybrid_source,hybrid_path,titleblock_label,titleblock_confidence,titleblock_part_name,titleblock_drawing_number,titleblock_material,titleblock_raw_texts_count,titleblock_region_entities_count,fusion_label,fusion_confidence,soft_override_eligible,soft_override_label,soft_override_confidence,soft_override_threshold,soft_override_reason,agree_with_graph2d,correct_label,notes,reviewer,review_date
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0724006-01下锥体组件v3.dxf,ok,机械制图,0.900,fusion,L2-Fusion-v1,差动机构,0.08054578304290771,,,False,True,2,soft,下锥体组件,0.95,exact,下锥体组件,下锥体组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,差动机构,0.08054578304290771,0.17,confidence_source_not_rules,N,下锥体组件,从文件名提取: 下锥体组件; 低置信度(0.08),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0225001-09-04旋转组件v2.dxf,ok,旋转组件,1.000,fusion,L2-Fusion-v1,装配图,0.46499544382095337,,,True,True,2,soft,旋转组件,0.95,exact,旋转组件,旋转组件,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,装配图,0.46499544382095337,0.17,confidence_source_not_rules,N,旋转组件,从文件名提取: 旋转组件,auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0224036-10搅拌减速机机罩v1.dxf,ok,罩,0.900,fusion,L2-Fusion-v1,夹具,0.9033157825469971,,,False,True,2,soft,搅拌减速机机罩,0.95,exact,搅拌减速机机罩,搅拌减速机机罩,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,夹具,0.9033157825469971,False,夹具,0.9033157825469971,0.17,confidence_source_not_rules,N,搅拌减速机机罩,从文件名提取: 搅拌减速机机罩,auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/LTJ012303106-0001超声波法兰.dxf,ok,moderate_component,0.600,rules,v1,零件图,0.20626485347747803,,,True,True,2,soft,超声波法兰,0.95,exact,超声波法兰,超声波法兰,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,零件图,0.20626485347747803,0.17,graph2d_drawing_type,N,超声波法兰,从文件名提取: 超声波法兰; 低置信度(0.21),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0224071-11-02过滤芯组件v2.dxf,ok,机械制图,0.900,fusion,L2-Fusion-v1,风叶(改),0.14180849492549896,,,False,True,2,soft,过滤芯组件,0.95,exact,过滤芯组件,过滤芯组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,风叶(改),0.14180849492549896,0.17,confidence_source_not_rules,N,过滤芯组件,从文件名提取: 过滤芯组件; 低置信度(0.14),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0225034-05罐体部分v2.dxf,ok,盖,0.900,fusion,L2-Fusion-v1,型风送式喷雾机,0.12232166528701782,,,False,True,2,soft,罐体部分,0.95,exact,罐体部分,罐体部分,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.6000000000000001,False,型风送式喷雾机,0.12232166528701782,0.17,confidence_source_not_rules,N,罐体部分,从文件名提取: 罐体部分; 低置信度(0.12),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0724006-02搅拌器组件v1.dxf,ok,机械制图,1.000,fusion,L2-Fusion-v1,夹具,0.550295352935791,,,False,True,2,soft,搅拌器组件,0.95,exact,搅拌器组件,搅拌器组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.6000000000000001,False,夹具,0.550295352935791,0.17,confidence_source_not_rules,N,搅拌器组件,从文件名提取: 搅拌器组件,auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J2825002-06上筒体组件v3.dxf,ok,complex_assembly,0.550,rules,v1,夹具,0.35605835914611816,,,False,True,2,soft,上筒体组件,0.95,exact,上筒体组件,上筒体组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,True,夹具,0.35605835914611816,0.17,eligible,N,上筒体组件,从文件名提取: 上筒体组件,auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ02230301120-03保护罩组件v1.dxf,ok,罩,0.900,fusion,L2-Fusion-v1,压紧片,0.5909751653671265,,,False,True,2,soft,保护罩组件,0.95,exact,保护罩组件,保护罩组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,压紧片,0.5909751653671265,0.17,confidence_source_not_rules,N,保护罩组件,从文件名提取: 保护罩组件,auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0225054-15罐体支腿v2.dxf,ok,支腿,0.900,fusion,L2-Fusion-v1,机械制图,0.12144462764263153,,,True,True,2,soft,罐体支腿,0.95,exact,罐体支腿,罐体支腿,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,机械制图,0.12144462764263153,0.17,confidence_source_not_rules,N,罐体支腿,从文件名提取: 罐体支腿; 低置信度(0.12),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J1424042-00出料正压隔离器v2-yuantus.dxf,ok,挡板,0.900,fusion,L2-Fusion-v1,喷雾器组件（改）,0.06382694840431213,,,False,True,2,soft,,0.0,no_match,yuantus,喷雾器组件（改）,0.01914808452129364,fusion,filename_extracted;fusion_scored,,,,,,,,Standard_Part,0.6000000000000001,False,喷雾器组件（改）,0.06382694840431213,0.17,confidence_source_not_rules,?,,"无法自动匹配, 提取到: yuantus; 低置信度(0.06)",auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0724006-01下锥体组件v1.dxf,ok,机械制图,0.900,fusion,L2-Fusion-v1,差动机构,0.07178518921136856,,,False,True,2,soft,下锥体组件,0.95,exact,下锥体组件,下锥体组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,差动机构,0.07178518921136856,0.17,confidence_source_not_rules,N,下锥体组件,从文件名提取: 下锥体组件; 低置信度(0.07),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0224071-11捕集器组件v2.dxf,ok,complex_assembly,0.550,rules,v1,风叶(改),0.15732792019844055,,,False,True,2,soft,捕集器组件,0.95,exact,捕集器组件,捕集器组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,风叶(改),0.15732792019844055,0.17,below_threshold,N,捕集器组件,从文件名提取: 捕集器组件; 低置信度(0.16),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J1424042-51-01-08对接法兰v2.dxf,ok,moderate_component,0.600,rules,v1,零件图,0.1307501196861267,,,True,True,2,soft,对接法兰,0.95,exact,对接法兰,对接法兰,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,零件图,0.1307501196861267,0.17,graph2d_drawing_type,N,对接法兰,从文件名提取: 对接法兰; 低置信度(0.13),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J2925001-00再沸器v3.dxf,ok,complex_assembly,0.550,rules,v1,后筒体（改）,0.13346406817436218,,,False,True,2,soft,再沸器,0.95,exact,再沸器,再沸器,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.6000000000000001,False,后筒体（改）,0.13346406817436218,0.17,below_threshold,N,再沸器,从文件名提取: 再沸器; 低置信度(0.13),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J1424042-00出料正压隔离器v1.dxf,ok,挡板,0.900,fusion,L2-Fusion-v1,喷雾器组件（改）,0.06382708251476288,,,False,True,2,soft,出料正压隔离器,0.95,exact,出料正压隔离器,出料正压隔离器,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.6000000000000001,False,喷雾器组件（改）,0.06382708251476288,0.17,confidence_source_not_rules,N,出料正压隔离器,从文件名提取: 出料正压隔离器; 低置信度(0.06),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ01231501522-00短轴承座(盖)v2.dxf,ok,盖,0.900,fusion,L2-Fusion-v1,装配图,0.14365151524543762,,,True,True,2,soft,短轴承座(盖),0.95,exact,短轴承座(盖),短轴承座(盖),0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.6000000000000001,False,装配图,0.14365151524543762,0.17,confidence_source_not_rules,N,短轴承座(盖),从文件名提取: 短轴承座(盖); 低置信度(0.14),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J2825003-05下筒体组件v1.dxf,ok,complex_assembly,0.550,rules,v1,机械制图,0.06877113878726959,,,True,True,2,soft,下筒体组件,0.95,exact,下筒体组件,下筒体组件,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,机械制图,0.06877113878726959,0.17,graph2d_drawing_type,N,下筒体组件,从文件名提取: 下筒体组件; 低置信度(0.07),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0225004-08搅拌轴组件v2.dxf,ok,旋转组件,0.900,fusion,L2-Fusion-v1,零件图,0.17587028443813324,,,True,True,2,soft,搅拌轴组件,0.95,exact,搅拌轴组件,搅拌轴组件,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,零件图,0.17587028443813324,0.17,confidence_source_not_rules,N,搅拌轴组件,从文件名提取: 搅拌轴组件; 低置信度(0.18),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0224071-11捕集器组件v1.dxf,ok,complex_assembly,0.550,rules,v1,风叶(改),0.15428799390792847,,,False,True,2,soft,捕集器组件,0.95,exact,捕集器组件,捕集器组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,风叶(改),0.15428799390792847,0.17,below_threshold,N,捕集器组件,从文件名提取: 捕集器组件; 低置信度(0.15),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J2824002-06上封头组件v2.dxf,ok,盖,0.900,fusion,L2-Fusion-v1,机械制图,0.11839514970779419,,,True,True,2,soft,上封头组件,0.95,exact,上封头组件,上封头组件,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,机械制图,0.11839514970779419,0.17,confidence_source_not_rules,N,上封头组件,从文件名提取: 上封头组件; 低置信度(0.12),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ01239601522-03扭转弹簧v2.dxf,ok,moderate_component,0.600,rules,v1,前筒体（改）,0.10229987651109695,,,False,True,2,soft,扭转弹簧,0.95,exact,扭转弹簧,扭转弹簧,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,前筒体（改）,0.10229987651109695,0.17,below_threshold,N,扭转弹簧,从文件名提取: 扭转弹簧; 低置信度(0.10),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ01239901522-00拖轮组件v2.dxf,ok,moderate_component,0.600,rules,v1,风叶(改),0.12928622961044312,,,False,True,2,soft,拖轮组件,0.95,exact,拖轮组件,拖轮组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,风叶(改),0.12928622961044312,0.17,below_threshold,N,拖轮组件,从文件名提取: 拖轮组件; 低置信度(0.13),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J2925001-01-01人孔法兰v1.dxf,ok,moderate_component,0.600,rules,v1,零件图,0.17315712571144104,,,True,True,2,soft,人孔法兰,0.95,exact,人孔法兰,人孔法兰,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,零件图,0.17315712571144104,0.17,graph2d_drawing_type,N,人孔法兰,从文件名提取: 人孔法兰; 低置信度(0.17),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0724006-05上封头组件v2.dxf,ok,机械制图,0.900,fusion,L2-Fusion-v1,装配图,0.11999879032373428,,,True,True,2,soft,上封头组件,0.95,exact,上封头组件,上封头组件,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.6000000000000001,False,装配图,0.11999879032373428,0.17,confidence_source_not_rules,N,上封头组件,从文件名提取: 上封头组件; 低置信度(0.12),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ01231101522-00自动进料装置v1.dxf,ok,complex_assembly,0.550,rules,v1,架类,0.16832366585731506,,,False,True,2,soft,自动进料装置,0.95,exact,自动进料装置,自动进料装置,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.6000000000000001,False,架类,0.16832366585731506,0.17,below_threshold,N,自动进料装置,从文件名提取: 自动进料装置; 低置信度(0.17),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ01231501522-00短轴承座(盖)v1.dxf,ok,盖,0.900,fusion,L2-Fusion-v1,装配图,0.1436399221420288,,,True,True,2,soft,短轴承座(盖),0.95,exact,短轴承座(盖),短轴承座(盖),0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.6000000000000001,False,装配图,0.1436399221420288,0.17,confidence_source_not_rules,N,短轴承座(盖),从文件名提取: 短轴承座(盖); 低置信度(0.14),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ01231301522-01轴向定位轴承v1.dxf,ok,轴承,0.900,fusion,L2-Fusion-v1,架类,0.3285893201828003,,,False,True,2,soft,轴向定位轴承,0.95,exact,轴向定位轴承,轴向定位轴承,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,架类,0.3285893201828003,0.17,confidence_source_not_rules,N,轴向定位轴承,从文件名提取: 轴向定位轴承,auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0225009-04-03阀体v2.dxf,ok,complex_assembly,0.550,rules,v1,夹具,0.34887999296188354,,,False,True,2,soft,阀体,0.95,exact,阀体,阀体,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,True,夹具,0.34887999296188354,0.17,eligible,N,阀体,从文件名提取: 阀体,auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J2925001-00再沸器v2.dxf,ok,complex_assembly,0.550,rules,v1,装配图,0.08779656887054443,,,True,True,2,soft,再沸器,0.95,exact,再沸器,再沸器,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.6000000000000001,False,装配图,0.08779656887054443,0.17,graph2d_drawing_type,N,再沸器,从文件名提取: 再沸器; 低置信度(0.09),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0224036-12真空组件v1.dxf,ok,moderate_component,0.600,rules,v1,压紧片,0.5035861134529114,,,False,True,2,soft,真空组件,0.95,exact,真空组件,真空组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,True,压紧片,0.5035861134529114,0.17,eligible,N,真空组件,从文件名提取: 真空组件,auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ01231301522-00蜗轮蜗杆传动出料机构v1.dxf,ok,蜗杆,0.900,fusion,L2-Fusion-v1,装配图,0.1841738075017929,,,True,True,2,soft,蜗轮蜗杆传动出料机构,0.95,exact,蜗轮蜗杆传动出料机构,蜗轮蜗杆传动出料机构,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.6000000000000001,False,装配图,0.1841738075017929,0.17,confidence_source_not_rules,N,蜗轮蜗杆传动出料机构,从文件名提取: 蜗轮蜗杆传动出料机构; 低置信度(0.18),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/比较_LTJ012306102-0084调节螺栓v1 vs LTJ012306102-0084调节螺栓v2.dxf,ok,moderate_component,0.600,rules,v1,压紧片,0.09480615705251694,,,False,True,2,soft,调节螺栓,0.95,exact,调节螺栓,调节螺栓,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,压紧片,0.09480615705251694,0.17,below_threshold,N,调节螺栓,从文件名提取: 调节螺栓; 低置信度(0.09),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ02230101102-12手轮组件v2.dxf,ok,moderate_component,0.600,rules,v1,装配图,0.43132323026657104,,,True,True,2,soft,手轮组件,0.95,exact,手轮组件,手轮组件,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,装配图,0.43132323026657104,0.17,graph2d_drawing_type,N,手轮组件,从文件名提取: 手轮组件,auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ01239601522-03扭转弹簧v3.dxf,ok,moderate_component,0.600,rules,v1,前筒体（改）,0.10229987651109695,,,False,True,2,soft,扭转弹簧,0.95,exact,扭转弹簧,扭转弹簧,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,前筒体（改）,0.10229987651109695,0.17,below_threshold,N,扭转弹簧,从文件名提取: 扭转弹簧; 低置信度(0.10),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0224025-06-01-03出料凸缘v1.dxf,ok,complex_assembly,0.550,rules,v1,机械制图,0.09092961251735687,,,True,True,2,soft,出料凸缘,0.95,exact,出料凸缘,出料凸缘,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,机械制图,0.09092961251735687,0.17,graph2d_drawing_type,N,出料凸缘,从文件名提取: 出料凸缘; 低置信度(0.09),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/LTJ012306102-0084调节螺栓v1.dxf,ok,moderate_component,0.600,rules,v1,机械制图,0.07905010879039764,,,True,True,2,soft,调节螺栓,0.95,exact,调节螺栓,调节螺栓,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,机械制图,0.07905010879039764,0.17,graph2d_drawing_type,N,调节螺栓,从文件名提取: 调节螺栓; 低置信度(0.08),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ02230101102-12手轮组件v1.dxf,ok,moderate_component,0.600,rules,v1,装配图,0.43132323026657104,,,True,True,2,soft,手轮组件,0.95,exact,手轮组件,手轮组件,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,装配图,0.43132323026657104,0.17,graph2d_drawing_type,N,手轮组件,从文件名提取: 手轮组件,auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0225004-04-05下封板v1.dxf,ok,moderate_component,0.600,rules,v1,零件图,0.13635759055614471,,,True,True,2,soft,下封板,0.95,exact,下封板,下封板,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,零件图,0.13635759055614471,0.17,graph2d_drawing_type,N,下封板,从文件名提取: 下封板; 低置信度(0.14),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J2825002-09下轴承支架组件v2.dxf,ok,轴承,0.900,fusion,L2-Fusion-v1,夹具,0.16704413294792175,,,False,True,2,soft,下轴承支架组件,0.95,exact,下轴承支架组件,下轴承支架组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,夹具,0.16704413294792175,0.17,confidence_source_not_rules,N,下轴承支架组件,从文件名提取: 下轴承支架组件; 低置信度(0.17),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ02230301120-03保护罩组件v2.dxf,ok,罩,0.900,fusion,L2-Fusion-v1,压紧片,0.5909751653671265,,,False,True,2,soft,保护罩组件,0.95,exact,保护罩组件,保护罩组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,压紧片,0.5909751653671265,0.17,confidence_source_not_rules,N,保护罩组件,从文件名提取: 保护罩组件,auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0525002-04-02过滤托架v2.dxf,ok,机械制图,0.900,fusion,L2-Fusion-v1,夹具,0.7720033526420593,,,False,True,2,soft,过滤托架,0.95,exact,过滤托架,过滤托架,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,夹具,0.7720033526420593,False,夹具,0.7720033526420593,0.17,confidence_source_not_rules,N,过滤托架,从文件名提取: 过滤托架,auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0225034-05罐体部分v1.dxf,ok,盖,0.900,fusion,L2-Fusion-v1,型风送式喷雾机,0.12232166528701782,,,False,True,2,soft,罐体部分,0.95,exact,罐体部分,罐体部分,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.6000000000000001,False,型风送式喷雾机,0.12232166528701782,0.17,confidence_source_not_rules,N,罐体部分,从文件名提取: 罐体部分; 低置信度(0.12),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ01231201522-00拖车DN1500v1.dxf,ok,complex_assembly,0.550,rules,v1,机械制图,0.21512213349342346,,,True,True,2,soft,拖车,0.5,partial_low,拖车DN1500,拖车,0.35,fusion,filename_extracted;graph2d_drawing_type_ignored;fusion_scored,,,,,,,,Standard_Part,0.55,False,机械制图,0.21512213349342346,0.17,graph2d_drawing_type,N,拖车,从文件名提取: 拖车DN1500; 低置信度(0.22),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0224070-04-07捕集口v1.dxf,ok,moderate_component,0.600,rules,v1,压紧片,0.3865005373954773,,,False,True,2,soft,捕集口,0.95,exact,捕集口,捕集口,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,True,压紧片,0.3865005373954773,0.17,eligible,N,捕集口,从文件名提取: 捕集口,auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0224036-12真空组件v2.dxf,ok,moderate_component,0.600,rules,v1,压紧片,0.6189257502555847,,,False,True,2,soft,真空组件,0.95,exact,真空组件,真空组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,True,压紧片,0.6189257502555847,0.17,eligible,N,真空组件,从文件名提取: 真空组件,auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J3025001-12轴承座v1.dxf,ok,轴承,0.900,fusion,L2-Fusion-v1,喷雾器组件（改）,0.13752655684947968,,,False,True,2,soft,轴承座,0.95,exact,轴承座,轴承座,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,喷雾器组件（改）,0.13752655684947968,0.17,confidence_source_not_rules,N,轴承座,从文件名提取: 轴承座; 低置信度(0.14),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ01239601522-03扭转弹簧v1.dxf,ok,moderate_component,0.600,rules,v1,前筒体（改）,0.10270699858665466,,,False,True,2,soft,扭转弹簧,0.95,exact,扭转弹簧,扭转弹簧,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,前筒体（改）,0.10270699858665466,0.17,below_threshold,N,扭转弹簧,从文件名提取: 扭转弹簧; 低置信度(0.10),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J2925001-05管束v1.dxf,ok,complex_assembly,0.550,rules,v1,装配图,0.6430575251579285,,,True,True,2,soft,管束,0.95,exact,管束,管束,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.6000000000000001,False,装配图,0.6430575251579285,0.17,graph2d_drawing_type,N,管束,从文件名提取: 管束,auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0225054-15-01支承座v1.dxf,ok,盖,0.900,fusion,L2-Fusion-v1,机械制图,0.16853132843971252,,,True,True,2,soft,支承座,0.95,exact,支承座,支承座,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,机械制图,0.16853132843971252,0.17,confidence_source_not_rules,N,支承座,从文件名提取: 支承座; 低置信度(0.17),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J0225004-04搅拌桨组件v1.dxf,ok,盖,0.900,fusion,L2-Fusion-v1,机械制图,0.1004742756485939,,,True,True,2,soft,搅拌桨组件,0.95,exact,搅拌桨组件,搅拌桨组件,0.95,filename,filename_extracted;graph2d_drawing_type_ignored;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,机械制图,0.1004742756485939,0.17,confidence_source_not_rules,N,搅拌桨组件,从文件名提取: 搅拌桨组件; 低置信度(0.10),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/J2825002-06上筒体组件v2.dxf,ok,complex_assembly,0.550,rules,v1,夹具,0.35605835914611816,,,False,True,2,soft,上筒体组件,0.95,exact,上筒体组件,上筒体组件,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,True,夹具,0.35605835914611816,0.17,eligible,N,上筒体组件,从文件名提取: 上筒体组件,auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ01230901522-00汽水分离器v1.dxf,ok,支腿,0.900,fusion,L2-Fusion-v1,压紧片,0.07630039751529694,,,False,True,2,soft,汽水分离器,0.95,exact,汽水分离器,汽水分离器,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,False,压紧片,0.07630039751529694,0.17,confidence_source_not_rules,N,汽水分离器,从文件名提取: 汽水分离器; 低置信度(0.08),auto,2026-01-27
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf/BTJ01231101522-00自动进料装置v2.dxf,ok,complex_assembly,0.550,rules,v1,架类,0.17222954332828522,,,False,True,2,soft,自动进料装置,0.95,exact,自动进料装置,自动进料装置,0.95,filename,filename_extracted;filename_high_conf_adopted,,,,,,,,Standard_Part,0.55,True,架类,0.17222954332828522,0.17,eligible,N,自动进料装置,从文件名提取: 自动进料装置; 低置信度(0.17),auto,2026-01-27
