file_path,cache_path,taxonomy_v2_class
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/J1424042-51-01-08对接法兰v1.dxf,data/graph_cache/96b702c7bb65f8ae2bc22d41ada939da.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/J1424042-51-01-08对接法兰v2.dxf,data/graph_cache/23aa69eeeb78f44ccbfc055482090c0e.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/LTJ012303106-0001超声波法兰.dxf,data/graph_cache/05214e598281f13f8ff4182901a7dbb7.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/LTJ012303106-0001超声波法兰v2.dxf,data/graph_cache/913e45ccb769fd594a0204b064eaa9ec.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/LTJ012303106-0030连接法兰(大)v1.dxf,data/graph_cache/c586c4bba12893c91bc6238c1b8359b0.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/LTJ012303106-0030连接法兰(大)v2.dxf,data/graph_cache/6103c8c9deaba56053c29bc76457f3c3.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/三通壳体焊合.dxf,data/graph_cache/3488473c54f7e6f03b59dc9f44df3415.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/压板.dxf,data/graph_cache/70e320db745acd68c526924f1005cde3.pt,板类
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/压盖.dxf,data/graph_cache/f372d8c47db8ce8a201c741e7e45737f.pt,盖罩
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/四通（1）.dxf,data/graph_cache/43c3fb24efe4a2d164305402dd7e93be.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/四通（2）.dxf,data/graph_cache/be3d10b8c4962f35a7fbd06f0b2b7bc6.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/挡盖.dxf,data/graph_cache/33b63b252a10fb34ec233331d25d5fbb.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/法兰盘（2）.dxf,data/graph_cache/6f7de733b08cee61a04f48a4ccef703f.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/球阀.dxf,data/graph_cache/4829fd31b5a8d80a2bbe06cc861aa7e0.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/端盖（1）.dxf,data/graph_cache/cfdd65c378d637958aead4987c7d21ff.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/端盖（2）.dxf,data/graph_cache/2527968b8587b04139b38d7180062875.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/箱体（1）.dxf,data/graph_cache/d6816e29b9498c0b592f7d1835101dae.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/箱体（3）.dxf,data/graph_cache/025fa4f553f98ee1a316f2d136aa55a1.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/联轴器.dxf,data/graph_cache/c8382bcd77c38dcd028f76ffdd2db44f.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/自耦泵.dxf,data/graph_cache/311bec0536c814132ce41cad7136b8e6.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/铣刀盘.dxf,data/graph_cache/1ac9c5fa20886b149f950a32589ec39f.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/阀体（2）.dxf,data/graph_cache/479779173bfc9191739c945d9b2cefa0.pt,阀门
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/阀体（3）.dxf,data/graph_cache/dc92544440cbe60b6e348872cd781c4c.pt,阀门
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/壳体类/阀盖.dxf,data/graph_cache/4e97ccba7c7038857e92dabefb18ea1d.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/BTJ01231301522-01轴向定位轴承v1.dxf,data/graph_cache/20d115ffc6ac6f9a166f8754b0c8884a.pt,轴承座
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/BTJ01231301522-01轴向定位轴承v2.dxf,data/graph_cache/89b2b4c6321a9adce8cdee4a353f4faf.pt,轴承座
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/BTJ01231501522-00短轴承座(盖)v1.dxf,data/graph_cache/ef160542a1f733b1f911b434e771548a.pt,轴承座
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/BTJ01231501522-00短轴承座(盖)v2.dxf,data/graph_cache/dc2d4a0e16015084b8f5260b6361d751.pt,轴承座
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/J3025001-12轴承座v2.dxf,data/graph_cache/b6c4b008189f89729753218872051041.pt,轴承座
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/主电机支架.dxf,data/graph_cache/7565a77eb782ccb206b8547df73d25d5.pt,轴类
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/传动轴（图1）.dxf,data/graph_cache/1a9d28481d77acbed6ce811e3c01b2c2.pt,传动件
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/光轴.dxf,data/graph_cache/9fba37e9042b425393282bc06bb84dc8.pt,轴类
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/圆柱齿轮轴.dxf,data/graph_cache/7842bf447006703a7ac8a71a853f35e6.pt,轴类
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/圆锥齿轮轴.dxf,data/graph_cache/6e8e2add7ee994bc4e32d3db16a9d09c.pt,轴类
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/垫圈.dxf,data/graph_cache/74bfb05f8bcae25311c0fa588ef822f9.pt,轴类
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/基座.dxf,data/graph_cache/7e2eeddb6fb3f86775242c0e28920323.pt,轴类
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/密封圈.dxf,data/graph_cache/b7f4ac3c4ab33e3f6e24ccceedec92ad.pt,轴类
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/底座.dxf,data/graph_cache/89eb4ddf4bfc7b283ea5181357f20102.pt,支架
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/支座.dxf,data/graph_cache/7e5814d70ff3bd221ce6f6de99cdaac8.pt,轴类
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/支架.dxf,data/graph_cache/283e9ebb69b60cc4f7aeef4d896fd09f.pt,轴承座
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/曲轴.dxf,data/graph_cache/d2fb757ed1d4e4bfe46657e73ccbd441.pt,轴类
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/止动垫圈.dxf,data/graph_cache/6d30be6ddaccbc999b6876475d73610d.pt,轴类
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/泵体.dxf,data/graph_cache/d839721fbe2c7716aab664291615d408.pt,轴类
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/活塞.dxf,data/graph_cache/8d65720e28e67bea50cf6069c7d1d112.pt,轴类
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/深沟球轴承.dxf,data/graph_cache/b05d9a46a1eec31826185fad85e9ba0f.pt,轴承座
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/滚动轴承.dxf,data/graph_cache/fb9c9bb56fec3478b698298890bac587.pt,轴承座
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/螺杆.dxf,data/graph_cache/9baaecb38016966c903f8970fea561e7.pt,轴类
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/轴承座.dxf,data/graph_cache/3c13e0bcd2a34845f17c9eb168007d70.pt,轴承座
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/轴承盖.dxf,data/graph_cache/a35fbee81544950d40ec0e08f478ab11.pt,轴承座
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/输出轴.dxf,data/graph_cache/20109ce8ef1beaffe0d91902c8a8df89.pt,轴类
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/配钻轴.dxf,data/graph_cache/ae83592b890f5a4cb12a73c1de2a0b9c.pt,轴类
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/铰链座.dxf,data/graph_cache/f52ff1802463d5031a4ef25c30a81ef6.pt,轴类
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/销轴.dxf,data/graph_cache/be08d201eea16291000381caada8704e.pt,轴类
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/轴类/阶梯轴.dxf,data/graph_cache/25daa49754902ae36ae9eb934b611b52.pt,轴类
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/内花键.dxf,data/graph_cache/64b1f4ad728ab5c53b44582e555ac643.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/升降架.dxf,data/graph_cache/1833ce06aa099a9e554f51e9ddce1f55.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/圆螺母.dxf,data/graph_cache/38449389c022dfa6f88e723d9b09578f.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/垫圈-带齿锁紧垫圈（20）.dxf,data/graph_cache/8403de4b0d2be0b5d68cd4ea7993150f.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/垫圈-锯齿锁紧垫圈（16）.dxf,data/graph_cache/b9259b9cef5ddfc0290d5bfd8c46e851.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/外花键.dxf,data/graph_cache/753827793d8be2a2d44eacd0b3777fe4.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/拨叉.dxf,data/graph_cache/6e63d6def78c82ff9d9b067e1892f84e.pt,旋转组件
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/摇臂.dxf,data/graph_cache/0b93e6b5212f4b375744510e9d8e952c.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/支架.dxf,data/graph_cache/ff5c79a85c1789fe7beaea7b7d4b33d1.pt,轴承座
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/支架2.dxf,data/graph_cache/e4afc30e38f4b5bad4ffc0bfab2c7ce2.pt,轴承座
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/方块螺母.dxf,data/graph_cache/43bdeb4e11ae4ef437634f217fb36ac3.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/气门摇杆轴支座.dxf,data/graph_cache/56068fd44f949e930b1caaf2f30153fb.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/滚花零件.dxf,data/graph_cache/09552856adc830d8f7652c23cb1abd93.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/花键装配图.dxf,data/graph_cache/5f4b0223a73912a0aa37628e1c235901.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/花键齿轮.dxf,data/graph_cache/835848925549d1ca1ae244cf5bc96f7e.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/螺栓-六角头螺栓（M12×50）.dxf,data/graph_cache/a347dfe3156d855f670b44e30f674a59.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/螺栓-半圆头方颈螺栓（M8×80）.dxf,data/graph_cache/d608a305dad0a082919ebedfdd0f8138.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/螺栓-方头螺栓（20_80）.dxf,data/graph_cache/ce0d766943a5b43b368058b47c0d02ac.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/螺栓-活节螺栓（M5×30）.dxf,data/graph_cache/0df6a776a4fad8e386050387333f6606.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/螺母-侧面带孔圆螺母（M10）.dxf,data/graph_cache/efc3eb2b05ed8f4850c3dc9cc4cbf9c2.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/螺母-环形螺母（M24）.dxf,data/graph_cache/326fb2cbade28380a807f03abfadea1b.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/螺母-蝶形螺母（M16）.dxf,data/graph_cache/b756338b971fa49151816d1af37f0684.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/螺母.dxf,data/graph_cache/759d681111044ed9efb38be60c79b0e6.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/螺钉-内六角圆柱头螺钉（M8×42）.dxf,data/graph_cache/e17921c9346b238d146cd220e0e983de.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/螺钉-十字槽半沉头螺钉（8×30）.dxf,data/graph_cache/d45f63da0f42ff797a1459c705b957dd.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/螺钉-圆柱头螺钉（M10×40）.dxf,data/graph_cache/45470c11b47f78a993c157e51e552cac.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/螺钉-沉头螺钉（M10×40）.dxf,data/graph_cache/e85e7593440fd28ebb460ed59e2ca694.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/螺钉-端面带孔圆螺钉（M12）.dxf,data/graph_cache/6397ab044922474cca0f85f490c02d61.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/螺钉.dxf,data/graph_cache/a90c84c1b64eaa7666c84d13809c9ac9.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/连杆.dxf,data/graph_cache/036d147113cff1bac773134a0d926960.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/销-圆柱销.dxf,data/graph_cache/1b4b4d302bec71b7b2f32b8d14fec457.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v5/连接件/销-带孔销（6×35）.dxf,data/graph_cache/4a0ff0ba731bfa8ceb275a4109fb5edc.pt,法兰
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0044.dxf,data/graph_cache/23a221ea39ccdd7abee743d4af6464b8.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0045.dxf,data/graph_cache/5dd24e0734b580e94179175f64f38aee.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0046.dxf,data/graph_cache/45fe6d841d2330882bd34a60e4611d80.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0047.dxf,data/graph_cache/6bd997f3b51849b02e9b521d4457ecbd.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0048.dxf,data/graph_cache/597bf2cd32527b5548fe162c6838307b.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0049.dxf,data/graph_cache/a75deac7d641580e1286e454cf3b0a4c.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0050.dxf,data/graph_cache/294a3246fd5e88f250805ed487f82dfd.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0051.dxf,data/graph_cache/acc5491fcd0ef6437a9d5e2e0bd4d6a0.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0052.dxf,data/graph_cache/76cfeaed38d6aa6e84235fa522ff2949.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0053.dxf,data/graph_cache/1eb5751f3995c3accca41555b9bda221.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0054.dxf,data/graph_cache/3f67a7d421a6bd9755834c9da027047c.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0055.dxf,data/graph_cache/a4aeb2095bb25d9e9b84f262fde7d658.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0056.dxf,data/graph_cache/757ba163270cfa43286986fe737da17b.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0057.dxf,data/graph_cache/5b9c6d2840a43fee75265e0248f43ec8.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0058.dxf,data/graph_cache/8ae798254e43889b4beb06346b624828.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0059.dxf,data/graph_cache/d6374a7680b1bb65091bbb8a58f250ae.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0060.dxf,data/graph_cache/6cd45547fcf9f05da8a16ed88238ad93.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0061.dxf,data/graph_cache/d6f69cd93bd270bbb3c9dd5dfbba059a.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0062.dxf,data/graph_cache/e6a6602f53540580d8b825e5072502d5.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0063.dxf,data/graph_cache/e4552a675e8125faae51193c1c4ad93d.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0064.dxf,data/graph_cache/a823ecc6098661395bc67d4ecfad6b2e.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0065.dxf,data/graph_cache/ed681114a4c13bef0b07190405b0f9ad.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0068.dxf,data/graph_cache/bfd4ef051fbabc6d38e6a0551925c472.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0070.dxf,data/graph_cache/751e98c856c93b78e8d563ddbeea275a.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0071.dxf,data/graph_cache/477076d110005d6bc7fabfe1b34a2e11.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0072.dxf,data/graph_cache/2870bf7c2a5d87cd7af8d4bccec87663.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0073.dxf,data/graph_cache/175a7feeddd9ae75bb83c371f9c7ff78.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0074.dxf,data/graph_cache/2e57beeba66cbef8d2a449443caf7ca4.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0075.dxf,data/graph_cache/d24d15bcc0fc5c1ff477cdacb27fd3d5.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0076.dxf,data/graph_cache/498c6aa9d8ba7de1cbea726a4b65541a.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0077.dxf,data/graph_cache/c92b32a251204c3a224787d10231296a.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0078.dxf,data/graph_cache/d07db5f34c33b0f8b76a3b3ad2d11a84.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0079.dxf,data/graph_cache/ca173fbf5b95f24cc90618ac8fb4840b.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0080.dxf,data/graph_cache/49854eebc7fba793d0ba4be9714febec.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0081.dxf,data/graph_cache/83a24675cd424d186006cfd7629ba9a5.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0082.dxf,data/graph_cache/7ccde4892f05e875f9ce68abbe75ebdc.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0083.dxf,data/graph_cache/c97250f9e3b47f2deed8775b0407aae2.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0084.dxf,data/graph_cache/7bac86962b9dd284521196b79d2fbd57.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0085.dxf,data/graph_cache/6323f3b8f2ad422766584247d79fe45d.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0086.dxf,data/graph_cache/7a5e20e005911b44841a8c4867e2cd6b.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0087.dxf,data/graph_cache/02e1c356018000339c0c6d7481f3d8cc.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0088.dxf,data/graph_cache/83e058a8d6cf2f766098bf2a110bf172.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0089.dxf,data/graph_cache/ee0a397ada84121075b1e0454b4ff66c.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0090.dxf,data/graph_cache/ffa1eeb9eb10d4c92a3c768c2ee7ce40.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0092.dxf,data/graph_cache/e1da4981b1ed8516d2c3af6f1e320647.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0093.dxf,data/graph_cache/476166b7677e715ac2c495f3274a1b51.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0095.dxf,data/graph_cache/0fd36ee276b254aa2feb6e2c2bcb7c52.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/new_0098.dxf,data/graph_cache/bc5ac7d6056e911d02595c1ac93f5861.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0001.dxf,data/graph_cache/812065f35b88a5d22a1d4b79ec827837.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0002.dxf,data/graph_cache/b65d958119c9fa03df4d0b861bf6d4a3.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0003.dxf,data/graph_cache/6f7a658d2935e9919b8248381981f842.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0004.dxf,data/graph_cache/78c56ecf4849b75cd8e16a1c2056367f.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0005.dxf,data/graph_cache/e7fc881da9ff53475a06389494c92d20.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0006.dxf,data/graph_cache/ef362119ed7492f6c2072a089b8e204d.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0007.dxf,data/graph_cache/9e7750f7d78f82d9468778bfeaa265b6.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0008.dxf,data/graph_cache/8f7dabd9ccd63c229da2247e7b2a60bc.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0009.dxf,data/graph_cache/df1b0062f5f9bf2137602a276a4d33b7.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0010.dxf,data/graph_cache/a63f55a66d284f403306bdafa8126b9c.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0013.dxf,data/graph_cache/6c4f44b9de246a41fe39a5032e79b142.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0015.dxf,data/graph_cache/4be152d5d9502b0bb2cfb9605b682bdc.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0016.dxf,data/graph_cache/c31fc08996bec2da96d05e32fa0acd2a.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0017.dxf,data/graph_cache/ece3a114a3efb016934ad027f93636b8.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0018.dxf,data/graph_cache/ce3d98796f52ac8962365dca520601b5.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0019.dxf,data/graph_cache/974e19992870d842cebedb00394886a9.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0021.dxf,data/graph_cache/0d5736eb7ec2593615c1cfe9300462bb.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0022.dxf,data/graph_cache/d51d6aa510e326c9bffb66eddaec606f.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0025.dxf,data/graph_cache/2d2a03b8dc6fdc313110c13d4212e813.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0026.dxf,data/graph_cache/6ee126be507fc33d793dd62657380fae.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0028.dxf,data/graph_cache/70e13d7499082becd5d949b7073bb7e2.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0030.dxf,data/graph_cache/79bb80c33f86d2cbd81c7e4b9fd74a3b.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0031.dxf,data/graph_cache/7199e61ec84e1e027f966aa0c8aa4832.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0033.dxf,data/graph_cache/bdce831825207771b2f8c0d54a5d70ef.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0035.dxf,data/graph_cache/a04be753929bd7de7a8ae4325a3756eb.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0036.dxf,data/graph_cache/9f2c032b250e799344c05d4e7298e5ec.pt,箱体
/Users/chouhua/Downloads/Github/cad-ml-platform/data/training_v7/壳体类/old_0038.dxf,data/graph_cache/66e4777ec12ee60c2eb46ae32ed06a54.pt,箱体
