file,status,part_type,confidence,confidence_source,rule_version,graph2d_label,graph2d_confidence,graph2d_temperature,graph2d_temperature_source,filename_label,filename_confidence,filename_match_type,filename_extracted_name,hybrid_label,hybrid_confidence,hybrid_source,hybrid_path,titleblock_label,titleblock_confidence,titleblock_part_name,titleblock_drawing_number,titleblock_material,titleblock_raw_texts_count,titleblock_region_entities_count,fusion_label,fusion_confidence,soft_override_eligible,soft_override_label,soft_override_confidence,soft_override_threshold,soft_override_reason
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225009-04-03阀体v1.dxf,ok,complex_assembly,0.550,rules,v1,传动件,0.18299953639507294,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,阀体,0.95,exact,阀体,阀体,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,阀体,0.85,阀体,J0225009-04-03,组焊件,60,60,Standard_Part,0.55,False,传动件,0.18299953639507294,0.19,below_threshold
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0525002-04-02过滤托架v2.dxf,ok,机械制图,0.900,fusion,L2-Fusion-v1,传动件,0.18144243955612183,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,过滤托架,0.95,exact,过滤托架,过滤托架,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,过滤托架,0.85,过滤托架,J0525002-04-02,组焊件,51,51,Standard_Part,0.6000000000000001,False,传动件,0.18144243955612183,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01231101522-00自动进料装置v2.dxf,ok,complex_assembly,0.550,rules,v1,传动件,0.17372119426727295,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,自动进料装置,0.95,exact,自动进料装置,自动进料装置,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,自动进料装置,0.85,自动进料装置,BTJ01231101522-00,组合件,89,89,Standard_Part,0.55,False,传动件,0.17372119426727295,0.19,below_threshold
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0724006-02搅拌器组件v1.dxf,ok,机械制图,1.000,fusion,L2-Fusion-v1,传动件,0.18062466382980347,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,搅拌器组件,0.95,exact,搅拌器组件,搅拌器组件,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,搅拌器组件,0.85,搅拌器组件,J0724006-02,组合件,98,98,Standard_Part,0.6000000000000001,False,传动件,0.18062466382980347,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J2824002-06上封头组件v2.dxf,ok,盖,0.900,fusion,L2-Fusion-v1,罐体,0.16935135424137115,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,上封头组件,0.95,exact,上封头组件,上封头组件,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,上封头组件,0.85,上封头组件,J2824002-06,组合件,95,95,Standard_Part,0.55,False,罐体,0.16935135424137115,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/LTJ012306102-0084调节螺栓v1.dxf,ok,moderate_component,0.600,rules,v1,传动件,0.17178457975387573,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,调节螺栓,0.95,exact,调节螺栓,调节螺栓,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,,0.0,小减速机轴,LTJ012306102-0084,45,8,8,Standard_Part,0.55,False,传动件,0.17178457975387573,0.19,below_threshold
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0224036-12真空组件v1.dxf,ok,moderate_component,0.600,rules,v1,传动件,0.17080417275428772,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,真空组件,0.95,exact,真空组件,真空组件,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,真空组件,0.85,真空组件,J0224036-12,组合件,34,34,Standard_Part,0.55,False,传动件,0.17080417275428772,0.19,below_threshold
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01232801522-01电加热箱v2.dxf,ok,箱体,0.900,fusion,L2-Fusion-v1,传动件,0.18651732802391052,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,电加热箱,0.95,exact,电加热箱,电加热箱,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,电加热箱,0.85,电加热箱,BTJ01232801522-01,组合件,86,86,Standard_Part,0.55,False,传动件,0.18651732802391052,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J2925001-05管束v2.dxf,ok,complex_assembly,0.550,rules,v1,罐体,0.17682114243507385,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,管束,0.95,exact,管束,管束,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,管束,0.85,管束,J2925001-05,S30408,106,106,Standard_Part,0.6000000000000001,False,罐体,0.17682114243507385,0.19,below_threshold
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J2825002-09下轴承支架组件v1.dxf,ok,轴承,0.900,fusion,L2-Fusion-v1,传动件,0.1799076944589615,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,下轴承支架组件,0.95,exact,下轴承支架组件,下轴承支架组件,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,下轴承支架组件,0.85,下轴承支架组件,J2825002-09,组合件,79,79,Standard_Part,0.55,False,传动件,0.1799076944589615,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0224036-12真空组件v2.dxf,ok,moderate_component,0.600,rules,v1,传动件,0.17066320776939392,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,真空组件,0.95,exact,真空组件,真空组件,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,真空组件,0.85,真空组件,J0224036-12,组合件,34,34,Standard_Part,0.55,False,传动件,0.17066320776939392,0.19,below_threshold
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0724006-01下锥体组件v1.dxf,ok,机械制图,0.900,fusion,L2-Fusion-v1,传动件,0.17308658361434937,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,下锥体组件,0.95,exact,下锥体组件,下锥体组件,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,下锥体组件,0.85,下锥体组件,J0724006-01,组合件,58,58,Standard_Part,0.55,False,传动件,0.17308658361434937,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J3025001-12轴承座v1.dxf,ok,轴承,0.900,fusion,L2-Fusion-v1,传动件,0.1752956211566925,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,轴承座,0.95,exact,轴承座,轴承座,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,轴承座,0.85,轴承座,J3025001-12,组合件,9,9,Standard_Part,0.55,False,传动件,0.1752956211566925,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225004-04搅拌桨组件v1.dxf,ok,盖,0.900,fusion,L2-Fusion-v1,传动件,0.17758138477802277,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,搅拌桨组件,0.95,exact,搅拌桨组件,搅拌桨组件,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,搅拌桨组件,0.85,搅拌桨组件,J0225004-04,组合件,73,73,Standard_Part,0.55,False,传动件,0.17758138477802277,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01239601522-03扭转弹簧v1.dxf,ok,moderate_component,0.600,rules,v1,传动件,0.17217542231082916,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,扭转弹簧,0.95,exact,扭转弹簧,扭转弹簧,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,扭转弹簧,0.85,扭转弹簧,BTJ01239601522-03,S31603,7,7,Standard_Part,0.55,False,传动件,0.17217542231082916,0.19,below_threshold
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/LTJ012306102-0084调节螺栓v2.dxf,ok,moderate_component,0.600,rules,v1,传动件,0.16780172288417816,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,调节螺栓,0.95,exact,调节螺栓,调节螺栓,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,调节螺栓,0.85,调节螺栓,LTJ012306102-0084,S30408,7,7,Standard_Part,0.55,False,传动件,0.16780172288417816,0.19,below_threshold
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0224036-10搅拌减速机机罩v2.dxf,ok,罩,0.900,fusion,L2-Fusion-v1,传动件,0.18948471546173096,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,搅拌减速机机罩,0.95,exact,搅拌减速机机罩,搅拌减速机机罩,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,搅拌减速机机罩,0.85,搅拌减速机机罩,J0224036-10,组合件,63,63,Standard_Part,0.55,False,传动件,0.18948471546173096,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J2925004-04-01底板v2.dxf,ok,底板,0.900,fusion,L2-Fusion-v1,传动件,0.18032978475093842,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,底板,0.95,exact,底板,底板,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,底板,0.85,底板,J2925004-04-01,S30408,8,8,Standard_Part,0.55,False,传动件,0.18032978475093842,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225034-05罐体部分v2.dxf,ok,盖,0.900,fusion,L2-Fusion-v1,传动件,0.17030571401119232,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,罐体部分,0.95,exact,罐体部分,罐体部分,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,罐体部分,0.85,罐体部分,J0225034-05,组合件,78,78,Standard_Part,0.6000000000000001,False,传动件,0.17030571401119232,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0525002-04-02过滤托架v4.dxf,ok,机械制图,0.900,fusion,L2-Fusion-v1,传动件,0.18144068121910095,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,过滤托架,0.95,exact,过滤托架,过滤托架,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,过滤托架,0.85,过滤托架,J0525002-04-02,组焊件,51,51,Standard_Part,0.6000000000000001,False,传动件,0.18144068121910095,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01231301522-01轴向定位轴承v1.dxf,ok,轴承,0.900,fusion,L2-Fusion-v1,传动件,0.17219017446041107,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,轴向定位轴承,0.95,exact,轴向定位轴承,轴向定位轴承,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,轴向定位轴承,0.85,轴向定位轴承,BTJ01231301522-01,组合件,28,28,Standard_Part,0.55,False,传动件,0.17219017446041107,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/LTJ012303106-0030连接法兰(大)v1.dxf,ok,moderate_component,0.600,rules,v1,罐体,0.16682294011116028,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,连接法兰(大),0.95,exact,连接法兰(大),连接法兰(大),0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,连接法兰(大),0.85,连接法兰(大),LTJ012303106-0030,S31603Ⅱ,8,8,Standard_Part,0.55,False,罐体,0.16682294011116028,0.19,below_threshold
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/LTJ012303106-0001超声波法兰v1.dxf,ok,moderate_component,0.600,rules,v1,罐体,0.17185896635055542,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,超声波法兰,0.95,exact,超声波法兰,超声波法兰,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,超声波法兰,0.85,超声波法兰,LTJ012303106-0001,S31603Ⅱ,8,8,Standard_Part,0.55,False,罐体,0.17185896635055542,0.19,below_threshold
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01231201522-00拖车DN1500v1.dxf,ok,complex_assembly,0.550,rules,v1,传动件,0.17102797329425812,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,拖车,0.5,partial_low,拖车DN1500,拖车,0.57,fusion,filename_extracted;titleblock_predicted;fusion_scored;fusion_multi_source_bonus,拖车,0.6,拖车DN1500,BTJ01231201522-00,组合件,43,43,Standard_Part,0.55,False,传动件,0.17102797329425812,0.19,below_threshold
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0224014-09液压开盖组件v2.dxf,ok,底板,0.900,fusion,L2-Fusion-v1,传动件,0.1746922731399536,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,液压开盖组件,0.95,exact,液压开盖组件,液压开盖组件,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,液压开盖组件,0.85,液压开盖组件,J0224014-09,组合件,53,53,Standard_Part,0.6000000000000001,False,传动件,0.1746922731399536,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01231301522-00蜗轮蜗杆传动出料机构v2.dxf,ok,蜗杆,0.900,fusion,L2-Fusion-v1,传动件,0.19101053476333618,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,蜗轮蜗杆传动出料机构,0.95,exact,蜗轮蜗杆传动出料机构,蜗轮蜗杆传动出料机构,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,蜗轮蜗杆传动出料机构,0.85,蜗轮蜗杆传动出料机构,BTJ01231301522-00,组合件,57,57,Standard_Part,0.6000000000000001,False,传动件,0.19101053476333618,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01230901522-00汽水分离器v2.dxf,ok,支腿,0.900,fusion,L2-Fusion-v1,传动件,0.15945404767990112,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,汽水分离器,0.95,exact,汽水分离器,汽水分离器,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,汽水分离器,0.85,汽水分离器,BTJ01230901522-00,S30408,31,31,Standard_Part,0.55,False,传动件,0.15945404767990112,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J2925001-00再沸器v3.dxf,ok,complex_assembly,0.550,rules,v1,传动件,0.1729947179555893,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,再沸器,0.95,exact,再沸器,再沸器,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,再沸器,0.85,再沸器,J2925001-00,S30408,443,443,Standard_Part,0.6000000000000001,False,传动件,0.1729947179555893,0.19,below_threshold
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0224071-11-02过滤芯组件v2.dxf,ok,机械制图,0.900,fusion,L2-Fusion-v1,传动件,0.17579419910907745,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,过滤芯组件,0.95,exact,过滤芯组件,过滤芯组件,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,过滤芯组件,0.85,过滤芯组件,J0224071-11-02,组焊件,60,60,Standard_Part,0.55,False,传动件,0.17579419910907745,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0724006-05上封头组件v3.dxf,ok,机械制图,0.900,fusion,L2-Fusion-v1,传动件,0.17336831986904144,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,上封头组件,0.95,exact,上封头组件,上封头组件,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,上封头组件,0.85,上封头组件,J0724006-05,组合件,48,48,Standard_Part,0.6000000000000001,False,传动件,0.17336831986904144,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0724006-05上封头组件v2.dxf,ok,机械制图,0.900,fusion,L2-Fusion-v1,传动件,0.17336831986904144,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,上封头组件,0.95,exact,上封头组件,上封头组件,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,上封头组件,0.85,上封头组件,J0724006-05,组合件,45,45,Standard_Part,0.6000000000000001,False,传动件,0.17336831986904144,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0525002-04-02过滤托架v3.dxf,ok,机械制图,0.900,fusion,L2-Fusion-v1,传动件,0.18144243955612183,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,过滤托架,0.95,exact,过滤托架,过滤托架,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,过滤托架,0.85,过滤托架,J0525002-04-02,组焊件,51,51,Standard_Part,0.6000000000000001,False,传动件,0.18144243955612183,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J2925004-04-01底板v1.dxf,ok,底板,0.900,fusion,L2-Fusion-v1,传动件,0.18066127598285675,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,底板,0.95,exact,底板,底板,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,底板,0.85,底板,J2925004-04-01,S30408,8,8,Standard_Part,0.55,False,传动件,0.18066127598285675,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01232801522-01电加热箱v1.dxf,ok,箱体,0.900,fusion,L2-Fusion-v1,传动件,0.18651513755321503,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,电加热箱,0.95,exact,电加热箱,电加热箱,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,电加热箱,0.85,电加热箱,BTJ01232801522-01,组合件,86,86,Standard_Part,0.55,False,传动件,0.18651513755321503,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225001-09-04旋转组件v1.dxf,ok,旋转组件,1.000,fusion,L2-Fusion-v1,传动件,0.188182532787323,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,旋转组件,0.95,exact,旋转组件,旋转组件,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,旋转组件,0.85,旋转组件,J0225001-09-04,组合件,85,85,Standard_Part,0.55,False,传动件,0.188182532787323,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225004-08搅拌轴组件v2.dxf,ok,旋转组件,0.900,fusion,L2-Fusion-v1,传动件,0.1715777963399887,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,搅拌轴组件,0.95,exact,搅拌轴组件,搅拌轴组件,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,搅拌轴组件,0.85,搅拌轴组件,J0225004-08,组合件,55,55,Standard_Part,0.55,False,传动件,0.1715777963399887,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0724006-02搅拌器组件v2.dxf,ok,机械制图,1.000,fusion,L2-Fusion-v1,传动件,0.18054428696632385,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,搅拌器组件,0.95,exact,搅拌器组件,搅拌器组件,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,搅拌器组件,0.85,搅拌器组件,J0724006-02,组合件,98,98,Standard_Part,0.6000000000000001,False,传动件,0.18054428696632385,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0224014-09液压开盖组件v1.dxf,ok,底板,0.900,fusion,L2-Fusion-v1,传动件,0.1746922731399536,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,液压开盖组件,0.95,exact,液压开盖组件,液压开盖组件,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,液压开盖组件,0.85,液压开盖组件,J0224014-09,组合件,53,53,Standard_Part,0.6000000000000001,False,传动件,0.1746922731399536,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01231501522-00短轴承座(盖)v2.dxf,ok,盖,0.900,fusion,L2-Fusion-v1,传动件,0.17707805335521698,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,短轴承座(盖),0.95,exact,短轴承座(盖),短轴承座(盖),0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,短轴承座(盖),0.85,短轴承座(盖),BTJ01231501522-00,HT200,15,15,Standard_Part,0.6000000000000001,False,传动件,0.17707805335521698,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01231301522-01轴向定位轴承v2.dxf,ok,轴承,0.900,fusion,L2-Fusion-v1,传动件,0.17219017446041107,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,轴向定位轴承,0.95,exact,轴向定位轴承,轴向定位轴承,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,轴向定位轴承,0.85,轴向定位轴承,BTJ01231301522-01,组合件,28,28,Standard_Part,0.55,False,传动件,0.17219017446041107,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225047-04罐体部分v3.dxf,ok,挡板,0.900,fusion,L2-Fusion-v1,传动件,0.1773025244474411,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,罐体部分,0.95,exact,罐体部分,罐体部分,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,罐体部分,0.85,罐体部分,J0225047-04,组合件,69,69,Standard_Part,0.6000000000000001,False,传动件,0.1773025244474411,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J2825002-06上筒体组件v3.dxf,ok,complex_assembly,0.550,rules,v1,传动件,0.18342022597789764,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,上筒体组件,0.95,exact,上筒体组件,上筒体组件,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,上筒体组件,0.85,上筒体组件,J2825002-06,组合件,56,56,Standard_Part,0.55,False,传动件,0.18342022597789764,0.19,below_threshold
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225004-04-04轴头组件v1.dxf,ok,complex_assembly,0.550,rules,v1,罐体,0.16691266000270844,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,轴头组件,0.95,exact,轴头组件,轴头组件,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,轴头组件,0.85,轴头组件,J0225004-04-04,TA2锻件,11,11,Standard_Part,0.55,False,罐体,0.16691266000270844,0.19,below_threshold
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J1424042-51-01-08对接法兰v1.dxf,ok,moderate_component,0.600,rules,v1,传动件,0.1696561574935913,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,对接法兰,0.95,exact,对接法兰,对接法兰,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,对接法兰,0.85,对接法兰,J1424042-51-01-08,S31603,7,7,Standard_Part,0.55,False,传动件,0.1696561574935913,0.19,below_threshold
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J2925001-01人孔v1.dxf,ok,complex_assembly,0.550,rules,v1,传动件,0.1696336567401886,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,人孔,0.95,exact,人孔,人孔,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,人孔,0.85,人孔,J2925001-01,组合件,95,95,Standard_Part,0.55,False,传动件,0.1696336567401886,0.19,below_threshold
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J0225004-04-05下封板v2.dxf,ok,moderate_component,0.600,rules,v1,罐体,0.1697874516248703,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,下封板,0.95,exact,下封板,下封板,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,下封板,0.85,下封板,J0225004-04-05,TA2,8,8,Standard_Part,0.55,False,罐体,0.1697874516248703,0.19,below_threshold
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J2925001-01-01人孔法兰v1.dxf,ok,moderate_component,0.600,rules,v1,罐体,0.16634610295295715,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,人孔法兰,0.95,exact,人孔法兰,人孔法兰,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,人孔法兰,0.85,人孔法兰,J2925001-01-01,S30408Ⅱ,10,10,Standard_Part,0.55,False,罐体,0.16634610295295715,0.19,below_threshold
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/BTJ01231501522-00短轴承座(盖)v3.dxf,ok,盖,0.900,fusion,L2-Fusion-v1,传动件,0.17707805335521698,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,短轴承座(盖),0.95,exact,短轴承座(盖),短轴承座(盖),0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,短轴承座(盖),0.85,短轴承座(盖),BTJ01231501522-00,HT200,15,15,Standard_Part,0.6000000000000001,False,传动件,0.17707805335521698,0.19,confidence_source_not_rules
/Users/huazhou/Downloads/训练图纸/训练图纸_dxf_oda_20260123/J2825002-09下轴承支架组件v2.dxf,ok,轴承,0.900,fusion,L2-Fusion-v1,传动件,0.1799076944589615,0.965337,reports/experiments/20260123/GRAPH2D_TEMPERATURE_CALIBRATION_20260124.json,下轴承支架组件,0.95,exact,下轴承支架组件,下轴承支架组件,0.95,filename,filename_extracted;titleblock_predicted;filename_high_conf_adopted,下轴承支架组件,0.85,下轴承支架组件,J2825002-09,组合件,79,79,Standard_Part,0.55,False,传动件,0.1799076944589615,0.19,confidence_source_not_rules
