file_name,stem,label_cn,version,part_code,is_comparison,relative_path,source_dir,label_raw,label_standard,label_confidence,label_match_type,label_status,label_source
syn2_0683.dxf,syn2_0683,传动件,,,0,传动件/syn2_0683.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0684.dxf,syn2_0684,传动件,,,0,传动件/syn2_0684.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0685.dxf,syn2_0685,传动件,,,0,传动件/syn2_0685.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0686.dxf,syn2_0686,传动件,,,0,传动件/syn2_0686.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0687.dxf,syn2_0687,传动件,,,0,传动件/syn2_0687.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0688.dxf,syn2_0688,传动件,,,0,传动件/syn2_0688.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0689.dxf,syn2_0689,传动件,,,0,传动件/syn2_0689.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0690.dxf,syn2_0690,传动件,,,0,传动件/syn2_0690.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0691.dxf,syn2_0691,传动件,,,0,传动件/syn2_0691.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0692.dxf,syn2_0692,传动件,,,0,传动件/syn2_0692.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0693.dxf,syn2_0693,传动件,,,0,传动件/syn2_0693.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0694.dxf,syn2_0694,传动件,,,0,传动件/syn2_0694.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0695.dxf,syn2_0695,传动件,,,0,传动件/syn2_0695.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0696.dxf,syn2_0696,传动件,,,0,传动件/syn2_0696.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0697.dxf,syn2_0697,传动件,,,0,传动件/syn2_0697.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0698.dxf,syn2_0698,传动件,,,0,传动件/syn2_0698.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0699.dxf,syn2_0699,传动件,,,0,传动件/syn2_0699.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0700.dxf,syn2_0700,传动件,,,0,传动件/syn2_0700.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0701.dxf,syn2_0701,传动件,,,0,传动件/syn2_0701.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0702.dxf,syn2_0702,传动件,,,0,传动件/syn2_0702.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0703.dxf,syn2_0703,传动件,,,0,传动件/syn2_0703.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0704.dxf,syn2_0704,传动件,,,0,传动件/syn2_0704.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0705.dxf,syn2_0705,传动件,,,0,传动件/syn2_0705.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0706.dxf,syn2_0706,传动件,,,0,传动件/syn2_0706.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0707.dxf,syn2_0707,传动件,,,0,传动件/syn2_0707.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0708.dxf,syn2_0708,传动件,,,0,传动件/syn2_0708.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0709.dxf,syn2_0709,传动件,,,0,传动件/syn2_0709.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0710.dxf,syn2_0710,传动件,,,0,传动件/syn2_0710.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0711.dxf,syn2_0711,传动件,,,0,传动件/syn2_0711.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0712.dxf,syn2_0712,传动件,,,0,传动件/syn2_0712.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0713.dxf,syn2_0713,传动件,,,0,传动件/syn2_0713.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0714.dxf,syn2_0714,传动件,,,0,传动件/syn2_0714.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0715.dxf,syn2_0715,传动件,,,0,传动件/syn2_0715.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0716.dxf,syn2_0716,传动件,,,0,传动件/syn2_0716.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0717.dxf,syn2_0717,传动件,,,0,传动件/syn2_0717.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0718.dxf,syn2_0718,传动件,,,0,传动件/syn2_0718.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0719.dxf,syn2_0719,传动件,,,0,传动件/syn2_0719.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0720.dxf,syn2_0720,传动件,,,0,传动件/syn2_0720.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0721.dxf,syn2_0721,传动件,,,0,传动件/syn2_0721.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0722.dxf,syn2_0722,传动件,,,0,传动件/syn2_0722.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0723.dxf,syn2_0723,传动件,,,0,传动件/syn2_0723.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0724.dxf,syn2_0724,传动件,,,0,传动件/syn2_0724.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0725.dxf,syn2_0725,传动件,,,0,传动件/syn2_0725.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0726.dxf,syn2_0726,传动件,,,0,传动件/syn2_0726.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0727.dxf,syn2_0727,传动件,,,0,传动件/syn2_0727.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0728.dxf,syn2_0728,传动件,,,0,传动件/syn2_0728.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0729.dxf,syn2_0729,传动件,,,0,传动件/syn2_0729.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0730.dxf,syn2_0730,传动件,,,0,传动件/syn2_0730.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0731.dxf,syn2_0731,传动件,,,0,传动件/syn2_0731.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0732.dxf,syn2_0732,传动件,,,0,传动件/syn2_0732.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0733.dxf,syn2_0733,传动件,,,0,传动件/syn2_0733.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0734.dxf,syn2_0734,传动件,,,0,传动件/syn2_0734.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0735.dxf,syn2_0735,传动件,,,0,传动件/syn2_0735.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0736.dxf,syn2_0736,传动件,,,0,传动件/syn2_0736.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0737.dxf,syn2_0737,传动件,,,0,传动件/syn2_0737.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0738.dxf,syn2_0738,传动件,,,0,传动件/syn2_0738.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0739.dxf,syn2_0739,传动件,,,0,传动件/syn2_0739.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0740.dxf,syn2_0740,传动件,,,0,传动件/syn2_0740.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0741.dxf,syn2_0741,传动件,,,0,传动件/syn2_0741.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0742.dxf,syn2_0742,传动件,,,0,传动件/syn2_0742.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0743.dxf,syn2_0743,传动件,,,0,传动件/syn2_0743.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0744.dxf,syn2_0744,传动件,,,0,传动件/syn2_0744.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0745.dxf,syn2_0745,传动件,,,0,传动件/syn2_0745.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0746.dxf,syn2_0746,传动件,,,0,传动件/syn2_0746.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0747.dxf,syn2_0747,传动件,,,0,传动件/syn2_0747.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0748.dxf,syn2_0748,传动件,,,0,传动件/syn2_0748.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0749.dxf,syn2_0749,传动件,,,0,传动件/syn2_0749.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0750.dxf,syn2_0750,传动件,,,0,传动件/syn2_0750.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0751.dxf,syn2_0751,传动件,,,0,传动件/syn2_0751.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0752.dxf,syn2_0752,传动件,,,0,传动件/syn2_0752.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0753.dxf,syn2_0753,传动件,,,0,传动件/syn2_0753.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0754.dxf,syn2_0754,传动件,,,0,传动件/syn2_0754.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0755.dxf,syn2_0755,传动件,,,0,传动件/syn2_0755.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0756.dxf,syn2_0756,传动件,,,0,传动件/syn2_0756.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0757.dxf,syn2_0757,传动件,,,0,传动件/syn2_0757.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0758.dxf,syn2_0758,传动件,,,0,传动件/syn2_0758.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0759.dxf,syn2_0759,传动件,,,0,传动件/syn2_0759.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0760.dxf,syn2_0760,传动件,,,0,传动件/syn2_0760.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0761.dxf,syn2_0761,传动件,,,0,传动件/syn2_0761.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0762.dxf,syn2_0762,传动件,,,0,传动件/syn2_0762.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0763.dxf,syn2_0763,传动件,,,0,传动件/syn2_0763.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0764.dxf,syn2_0764,传动件,,,0,传动件/syn2_0764.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0765.dxf,syn2_0765,传动件,,,0,传动件/syn2_0765.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0766.dxf,syn2_0766,传动件,,,0,传动件/syn2_0766.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0767.dxf,syn2_0767,传动件,,,0,传动件/syn2_0767.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0768.dxf,syn2_0768,传动件,,,0,传动件/syn2_0768.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0769.dxf,syn2_0769,传动件,,,0,传动件/syn2_0769.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0770.dxf,syn2_0770,传动件,,,0,传动件/syn2_0770.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0771.dxf,syn2_0771,传动件,,,0,传动件/syn2_0771.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0772.dxf,syn2_0772,传动件,,,0,传动件/syn2_0772.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0773.dxf,syn2_0773,传动件,,,0,传动件/syn2_0773.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0774.dxf,syn2_0774,传动件,,,0,传动件/syn2_0774.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0775.dxf,syn2_0775,传动件,,,0,传动件/syn2_0775.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0776.dxf,syn2_0776,传动件,,,0,传动件/syn2_0776.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0777.dxf,syn2_0777,传动件,,,0,传动件/syn2_0777.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0778.dxf,syn2_0778,传动件,,,0,传动件/syn2_0778.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0779.dxf,syn2_0779,传动件,,,0,传动件/syn2_0779.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0780.dxf,syn2_0780,传动件,,,0,传动件/syn2_0780.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0781.dxf,syn2_0781,传动件,,,0,传动件/syn2_0781.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0782.dxf,syn2_0782,传动件,,,0,传动件/syn2_0782.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0783.dxf,syn2_0783,传动件,,,0,传动件/syn2_0783.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0784.dxf,syn2_0784,传动件,,,0,传动件/syn2_0784.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0785.dxf,syn2_0785,传动件,,,0,传动件/syn2_0785.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0786.dxf,syn2_0786,传动件,,,0,传动件/syn2_0786.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0787.dxf,syn2_0787,传动件,,,0,传动件/syn2_0787.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0788.dxf,syn2_0788,传动件,,,0,传动件/syn2_0788.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0789.dxf,syn2_0789,传动件,,,0,传动件/syn2_0789.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0790.dxf,syn2_0790,传动件,,,0,传动件/syn2_0790.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0791.dxf,syn2_0791,传动件,,,0,传动件/syn2_0791.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0792.dxf,syn2_0792,传动件,,,0,传动件/syn2_0792.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0793.dxf,syn2_0793,传动件,,,0,传动件/syn2_0793.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0794.dxf,syn2_0794,传动件,,,0,传动件/syn2_0794.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0795.dxf,syn2_0795,传动件,,,0,传动件/syn2_0795.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0796.dxf,syn2_0796,传动件,,,0,传动件/syn2_0796.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0797.dxf,syn2_0797,传动件,,,0,传动件/syn2_0797.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0798.dxf,syn2_0798,传动件,,,0,传动件/syn2_0798.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0799.dxf,syn2_0799,传动件,,,0,传动件/syn2_0799.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0800.dxf,syn2_0800,传动件,,,0,传动件/syn2_0800.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0801.dxf,syn2_0801,传动件,,,0,传动件/syn2_0801.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0802.dxf,syn2_0802,传动件,,,0,传动件/syn2_0802.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0803.dxf,syn2_0803,传动件,,,0,传动件/syn2_0803.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0804.dxf,syn2_0804,传动件,,,0,传动件/syn2_0804.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0805.dxf,syn2_0805,传动件,,,0,传动件/syn2_0805.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0806.dxf,syn2_0806,传动件,,,0,传动件/syn2_0806.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0807.dxf,syn2_0807,传动件,,,0,传动件/syn2_0807.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0808.dxf,syn2_0808,传动件,,,0,传动件/syn2_0808.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0809.dxf,syn2_0809,传动件,,,0,传动件/syn2_0809.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0810.dxf,syn2_0810,传动件,,,0,传动件/syn2_0810.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0811.dxf,syn2_0811,传动件,,,0,传动件/syn2_0811.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0812.dxf,syn2_0812,传动件,,,0,传动件/syn2_0812.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0813.dxf,syn2_0813,传动件,,,0,传动件/syn2_0813.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0814.dxf,syn2_0814,传动件,,,0,传动件/syn2_0814.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0815.dxf,syn2_0815,传动件,,,0,传动件/syn2_0815.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0816.dxf,syn2_0816,传动件,,,0,传动件/syn2_0816.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0817.dxf,syn2_0817,传动件,,,0,传动件/syn2_0817.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0818.dxf,syn2_0818,传动件,,,0,传动件/syn2_0818.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0819.dxf,syn2_0819,传动件,,,0,传动件/syn2_0819.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0820.dxf,syn2_0820,传动件,,,0,传动件/syn2_0820.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0821.dxf,syn2_0821,传动件,,,0,传动件/syn2_0821.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0822.dxf,syn2_0822,传动件,,,0,传动件/syn2_0822.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0823.dxf,syn2_0823,传动件,,,0,传动件/syn2_0823.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0824.dxf,syn2_0824,传动件,,,0,传动件/syn2_0824.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0825.dxf,syn2_0825,传动件,,,0,传动件/syn2_0825.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0826.dxf,syn2_0826,传动件,,,0,传动件/syn2_0826.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0827.dxf,syn2_0827,传动件,,,0,传动件/syn2_0827.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0828.dxf,syn2_0828,传动件,,,0,传动件/syn2_0828.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0829.dxf,syn2_0829,传动件,,,0,传动件/syn2_0829.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0830.dxf,syn2_0830,传动件,,,0,传动件/syn2_0830.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0831.dxf,syn2_0831,传动件,,,0,传动件/syn2_0831.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0832.dxf,syn2_0832,传动件,,,0,传动件/syn2_0832.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0833.dxf,syn2_0833,传动件,,,0,传动件/syn2_0833.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0834.dxf,syn2_0834,传动件,,,0,传动件/syn2_0834.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0835.dxf,syn2_0835,传动件,,,0,传动件/syn2_0835.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0836.dxf,syn2_0836,传动件,,,0,传动件/syn2_0836.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0837.dxf,syn2_0837,传动件,,,0,传动件/syn2_0837.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0838.dxf,syn2_0838,传动件,,,0,传动件/syn2_0838.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0839.dxf,syn2_0839,传动件,,,0,传动件/syn2_0839.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0840.dxf,syn2_0840,传动件,,,0,传动件/syn2_0840.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0841.dxf,syn2_0841,传动件,,,0,传动件/syn2_0841.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0842.dxf,syn2_0842,传动件,,,0,传动件/syn2_0842.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0843.dxf,syn2_0843,传动件,,,0,传动件/syn2_0843.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0844.dxf,syn2_0844,传动件,,,0,传动件/syn2_0844.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0845.dxf,syn2_0845,传动件,,,0,传动件/syn2_0845.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0846.dxf,syn2_0846,传动件,,,0,传动件/syn2_0846.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0847.dxf,syn2_0847,传动件,,,0,传动件/syn2_0847.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0848.dxf,syn2_0848,传动件,,,0,传动件/syn2_0848.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0849.dxf,syn2_0849,传动件,,,0,传动件/syn2_0849.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0850.dxf,syn2_0850,传动件,,,0,传动件/syn2_0850.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0851.dxf,syn2_0851,传动件,,,0,传动件/syn2_0851.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0852.dxf,syn2_0852,传动件,,,0,传动件/syn2_0852.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0853.dxf,syn2_0853,传动件,,,0,传动件/syn2_0853.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0854.dxf,syn2_0854,传动件,,,0,传动件/syn2_0854.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0855.dxf,syn2_0855,传动件,,,0,传动件/syn2_0855.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0856.dxf,syn2_0856,传动件,,,0,传动件/syn2_0856.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0857.dxf,syn2_0857,传动件,,,0,传动件/syn2_0857.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0858.dxf,syn2_0858,传动件,,,0,传动件/syn2_0858.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0859.dxf,syn2_0859,传动件,,,0,传动件/syn2_0859.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0860.dxf,syn2_0860,传动件,,,0,传动件/syn2_0860.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0861.dxf,syn2_0861,传动件,,,0,传动件/syn2_0861.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0862.dxf,syn2_0862,传动件,,,0,传动件/syn2_0862.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0863.dxf,syn2_0863,传动件,,,0,传动件/syn2_0863.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0864.dxf,syn2_0864,传动件,,,0,传动件/syn2_0864.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0865.dxf,syn2_0865,传动件,,,0,传动件/syn2_0865.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0866.dxf,syn2_0866,传动件,,,0,传动件/syn2_0866.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0867.dxf,syn2_0867,传动件,,,0,传动件/syn2_0867.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0868.dxf,syn2_0868,传动件,,,0,传动件/syn2_0868.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0869.dxf,syn2_0869,传动件,,,0,传动件/syn2_0869.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0870.dxf,syn2_0870,传动件,,,0,传动件/syn2_0870.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0871.dxf,syn2_0871,传动件,,,0,传动件/syn2_0871.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
syn2_0872.dxf,syn2_0872,传动件,,,0,传动件/syn2_0872.dxf,synthetic_v2,传动件,,1.0000,dir,dir_label,parent_dir
